iyear,property,country,attacktype1,targtype1,weaptype1
1983,0,69,1,17,5
1983,1,45,2,4,5
1983,1,45,2,4,5
1983,1,45,2,4,5
1983,1,83,2,3,5
1983,1,43,3,8,6
1983,1,155,3,15,6
1983,0,92,1,14,5
1983,0,159,1,3,5
1983,1,61,2,4,5
1983,1,145,2,4,5
1983,1,145,2,1,5
1983,1,209,3,14,6
1983,1,209,3,7,6
1983,1,97,2,14,8
1983,1,110,3,4,6
1983,1,110,3,1,6
1983,1,145,2,4,5
1983,1,145,2,19,5
1983,0,45,1,10,5
1983,1,145,2,19,5
1983,1,43,3,19,6
1983,1,69,3,1,6
1983,0,43,1,3,5
1983,0,43,1,3,5
1983,0,159,1,14,13
1983,1,61,2,4,5
1983,1,145,2,4,5
1983,1,145,2,4,5
1983,1,145,2,4,5
1983,1,83,3,2,6
1983,1,159,3,19,6
1983,1,61,2,4,5
1983,1,61,2,4,5
1983,1,61,2,4,5
1983,1,83,3,7,5
1983,1,159,9,4,13
1983,1,185,3,2,6
1983,1,185,3,2,6
1983,1,603,3,1,6
1983,1,145,2,4,5
1983,1,159,3,1,6
1983,1,159,3,7,6
1983,1,43,3,21,6
1983,1,43,3,21,6
1983,1,110,3,1,6
1983,1,110,3,14,6
1983,1,110,3,14,6
1983,1,110,3,14,6
1983,1,110,3,14,6
1983,1,110,3,14,6
1983,1,110,3,14,6
1983,0,43,1,3,5
1983,0,69,1,17,5
1983,1,83,9,3,13
1983,1,110,2,4,5
1983,1,110,3,4,6
1983,1,110,3,1,6
1983,1,110,3,1,6
1983,1,110,3,1,6
1983,1,110,3,1,6
1983,1,110,3,1,6
1983,1,155,3,15,6
1983,1,61,2,4,5
1983,1,155,3,15,6
1983,1,159,2,3,5
1983,1,159,2,3,5
1983,1,69,3,19,6
1983,1,69,3,19,6
1983,1,110,3,4,6
1984,0,159,1,14,13
1984,1,61,3,21,6
1984,1,61,3,21,6
1984,0,155,2,3,8
1984,0,155,2,4,8
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,0,110,3,4,6
1984,1,110,2,4,8
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,45,5,10,5
1984,1,61,3,19,6
1984,1,145,2,4,5
1984,1,159,7,2,5
1984,1,159,7,1,5
1984,1,43,3,2,6
1984,1,155,2,19,8
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,0,603,1,3,5
1984,0,185,1,3,5
1984,1,11,1,2,13
1984,1,83,2,4,5
1984,1,83,3,4,5
1984,1,83,2,14,5
1984,1,110,3,4,6
1984,1,145,2,14,5
1984,0,603,1,4,5
1984,1,145,3,11,5
1984,1,43,3,1,6
1984,1,43,3,1,6
1984,1,185,3,1,6
1984,1,43,3,21,6
1984,0,110,1,7,5
1984,1,45,5,10,5
1984,1,155,3,4,6
1984,0,61,1,2,5
1984,1,61,5,10,13
1984,1,145,3,11,5
1984,1,183,9,3,13
1984,1,603,3,14,6
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,0,603,1,2,6
1984,1,159,3,4,6
1984,0,45,1,14,13
1984,1,145,3,11,5
1984,1,145,3,4,5
1984,1,11,7,1,8
1984,1,11,7,1,8
1984,1,11,2,14,8
1984,1,88,3,7,6
1984,0,110,1,14,5
1984,1,61,2,14,5
1984,1,145,3,4,5
1984,1,145,3,11,5
1984,1,45,2,14,8
1984,1,43,3,19,6
1984,1,362,3,7,6
1984,1,110,3,4,6
1984,1,110,2,4,5
1984,1,110,3,4,6
1984,1,145,3,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,3,11,5
1984,1,110,3,4,6
1984,1,110,3,1,6
1984,1,110,2,4,5
1984,1,110,3,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,603,3,3,6
1984,1,185,7,1,8
1984,0,185,3,1,6
1984,1,69,3,1,6
1984,1,110,3,4,6
1984,0,185,7,1,5
1984,1,185,7,1,5
1984,1,213,2,19,5
1984,0,603,1,3,13
1984,1,43,3,10,13
1984,1,110,3,4,6
1984,1,159,3,3,5
1984,1,603,3,3,6
1984,1,69,3,14,6
1984,1,185,3,1,6
1984,1,61,3,21,6
1984,1,110,3,7,6
1984,1,61,2,4,5
1984,1,61,2,19,5
1984,1,110,3,1,6
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,1,110,3,7,6
1984,1,110,3,1,6
1984,0,45,6,4,13
1984,0,110,1,7,5
1984,1,61,2,4,5
1984,1,83,3,3,5
1984,1,110,2,4,5
1984,1,110,2,4,5
1984,1,110,3,4,6
1984,1,43,3,21,13
1984,1,43,3,21,13
1984,1,97,3,15,6
1984,1,160,9,4,13
1984,0,45,6,14,13
1984,0,45,6,14,13
1984,0,110,1,7,5
1984,1,45,2,4,5
1984,1,45,2,4,5
1984,1,110,3,4,6
1984,1,110,2,4,5
1984,1,217,7,5,8
1984,1,11,7,15,8
1984,1,97,3,15,6
1984,1,97,3,15,6
1984,1,110,3,4,6
1984,0,159,1,14,5
1984,1,61,3,4,6
1984,1,61,2,4,5
1984,1,110,3,4,6
1984,1,110,3,4,5
1984,1,110,3,4,5
1984,1,159,2,3,5
1984,1,98,2,4,8
1984,1,603,3,1,6
1984,1,110,3,4,6
1984,0,159,1,14,13
1984,1,83,6,14,13
1984,1,83,3,3,6
1984,1,83,3,3,6
1984,1,83,3,3,6
1984,1,83,3,3,6
1984,1,83,3,3,6
1984,1,159,7,2,5
1984,1,45,3,21,6
1984,0,110,6,7,13
1984,0,45,1,19,5
1984,0,110,1,14,5
1984,1,45,2,4,5
1984,1,45,2,1,5
1984,1,159,9,14,13
1984,1,159,2,14,5
1984,1,69,3,2,6
1984,1,69,3,1,6
1984,1,69,3,2,6
1984,0,155,2,3,8
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,1,110,2,4,5
1984,0,110,1,8,5
1984,1,45,3,21,6
1984,1,61,2,4,5
1984,1,61,3,6,13
1984,1,83,3,6,6
1984,0,110,3,4,6
1984,0,110,3,4,6
1984,0,11,1,14,13
1984,1,110,2,4,5
1984,1,159,2,4,5
1984,1,159,3,14,6
1984,1,159,3,19,6
1984,1,159,3,14,6
1984,1,159,3,19,6
1984,0,603,1,4,5
1984,1,61,3,21,6
1984,1,97,2,19,8
1984,1,196,7,2,8
1984,0,98,1,7,5
1984,1,61,3,21,6
1984,1,110,2,4,5
1984,1,110,2,4,5
1984,1,61,3,14,6
1984,1,362,7,4,8
1984,1,45,2,4,5
1984,1,110,3,4,6
1984,1,159,2,3,5
1984,1,45,3,4,5
1984,1,159,3,21,6
1984,1,43,3,19,6
1984,1,603,3,3,6
1984,0,45,1,20,5
1984,0,45,1,14,5
1984,0,83,1,4,5
1984,1,45,2,4,5
1984,1,45,2,14,5
1984,1,159,2,3,5
1984,1,159,2,14,5
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,1,110,2,4,5
1984,1,145,2,4,5
1984,0,45,1,14,5
1984,1,69,3,1,6
1984,0,603,1,3,5
1984,1,159,3,2,5
1984,1,159,3,4,5
1984,1,83,3,1,6
1984,1,83,3,14,6
1984,1,83,3,14,6
1984,1,155,2,4,8
1984,1,603,3,1,6
1984,0,110,1,2,5
1984,0,110,1,4,5
1984,0,45,1,14,5
1984,1,43,2,1,5
1984,1,45,2,3,5
1984,1,61,2,19,5
1984,1,145,2,4,5
1984,0,159,1,14,5
1984,1,83,3,2,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,61,3,21,6
1984,1,61,3,21,6
1984,1,69,7,7,8
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,110,3,4,6
1984,0,61,1,2,5
1984,0,217,1,2,6
1984,1,45,3,4,5
1984,1,61,3,21,5
1984,0,97,3,15,6
1984,0,603,1,14,5
1984,1,43,3,21,6
1984,1,43,3,14,6
1984,1,43,3,2,6
1984,1,45,3,4,6
1984,1,603,3,4,6
1984,1,110,3,1,6
1984,1,110,3,14,6
1984,0,603,1,3,5
1984,0,110,3,4,6
1984,1,11,3,14,6
1984,0,185,1,4,5
1984,1,110,3,4,6
1984,1,110,2,4,5
1984,1,217,3,1,6
1984,0,155,3,4,6
1984,1,97,3,3,6
1984,0,43,1,3,5
1984,1,110,2,4,5
1984,1,217,5,1,5
1984,1,155,2,4,8
1984,1,603,3,3,6
1984,1,92,3,14,6
1984,0,92,1,14,13
1984,1,69,9,19,13
1984,1,137,3,19,6
1984,1,159,3,3,6
1984,1,159,3,3,6
1984,1,159,9,3,13
1984,1,603,3,1,6
1984,0,83,1,3,5
1984,0,110,1,14,5
1984,1,61,2,4,5
1984,1,61,2,4,5
1984,1,61,2,4,5
1984,1,92,2,4,13
1984,1,110,3,4,6
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,159,2,3,5
1984,1,45,3,14,6
1984,1,45,3,14,6
1984,1,45,3,14,6
1984,1,45,3,14,6
1984,1,45,3,14,6
1984,1,603,3,1,6
1984,1,110,3,17,6
1984,1,195,2,21,13
1984,1,185,3,2,6
1984,1,11,7,15,8
1984,1,45,9,14,13
1984,1,61,2,4,5
1984,1,61,2,4,5
1984,1,110,2,4,5
1984,1,145,3,16,6
1984,1,185,3,1,6
1984,1,185,3,19,6
1984,1,185,3,11,6
1984,1,185,3,1,6
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,160,6,4,5
1984,0,603,6,7,13
1984,1,145,3,4,5
1984,1,183,3,7,6
1984,1,81,3,1,6
1984,0,81,3,10,6
1984,1,81,3,1,6
1984,0,81,3,1,6
1984,1,81,3,1,6
1984,0,185,1,17,5
1984,1,83,2,4,5
1984,1,69,3,1,6
1984,0,110,1,3,6
1984,1,110,3,4,6
1984,1,110,2,4,5
1984,1,110,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,0,185,1,3,5
1984,1,61,2,14,5
1984,1,61,2,14,5
1984,1,61,2,14,5
1984,1,61,2,14,5
1984,1,61,2,14,5
1984,1,61,2,14,5
1984,1,110,3,4,6
1984,1,110,2,4,5
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,0,110,6,2,13
1984,0,69,1,4,13
1984,0,92,1,2,5
1984,0,155,1,2,5
1984,1,61,7,1,5
1984,1,61,2,1,5
1984,1,110,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,2,5
1984,0,69,1,17,5
1984,1,185,7,19,8
1984,1,69,3,14,6
1984,1,69,3,14,6
1984,1,78,3,14,6
1984,1,78,3,1,6
1984,1,78,3,16,6
1984,1,185,2,17,5
1984,0,45,1,14,13
1984,0,69,1,7,5
1984,0,159,2,14,5
1984,1,45,1,1,5
1984,1,45,2,4,5
1984,1,61,3,4,5
1984,1,83,3,4,13
1984,1,110,2,4,5
1984,1,185,7,1,8
1984,1,69,3,14,6
1984,1,110,3,1,6
1984,1,110,3,4,6
1984,1,110,3,4,6
1984,1,160,9,14,13
1984,1,603,3,4,6
1984,1,78,5,6,13
1984,1,110,2,4,5
1984,1,43,3,19,6
1984,1,43,7,15,8
1984,1,362,3,7,6
1984,0,155,2,19,8
1984,1,160,9,14,13
1984,0,110,6,8,13
1984,0,195,6,14,13
1984,0,83,1,2,5
1984,1,43,7,15,8
1984,1,61,2,4,5
1984,1,83,9,1,13
1984,0,603,3,4,6
1984,1,110,3,4,6
1984,1,43,7,1,8
1984,0,155,3,14,6
1984,1,155,3,14,6
1984,1,43,9,1,13
1984,1,153,9,6,13
1984,0,83,6,10,13
1984,0,83,6,2,13
1984,1,145,2,4,5
1984,1,159,3,3,6
1984,1,159,2,4,13
1984,1,43,3,21,6
1984,1,110,3,4,6
1984,1,195,3,11,13
1984,0,45,1,14,5
1984,0,603,1,3,5
1984,1,43,3,3,5
1984,1,101,7,6,8
1984,1,185,3,2,6
1984,0,110,1,7,13
1984,0,200,1,7,6
1984,1,145,2,4,5
1984,1,159,2,4,5
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,21,6
1984,1,159,3,2,6
1984,1,159,3,1,6
1984,1,159,3,3,6
1984,1,159,3,1,6
1984,1,159,3,1,6
1984,1,159,3,1,6
1984,1,45,5,1,6
1984,1,45,7,1,13
1984,1,185,3,1,6
1984,1,185,3,1,6
1984,1,185,3,1,6
1984,0,98,1,12,5
1984,1,92,9,3,13
1984,1,110,2,4,5
1984,1,110,2,4,5
1984,1,159,3,1,6
1984,1,45,3,2,6
1984,0,45,3,2,6
1984,1,185,2,3,5
1984,1,185,3,8,6
1984,1,185,3,1,6
1984,1,185,3,1,6
1984,1,185,3,1,6
1984,1,185,3,1,6
1984,0,92,1,3,9
1984,1,92,2,3,6
1984,1,603,2,3,5
1984,1,145,2,4,5
1984,1,45,3,2,6
1984,1,603,7,1,8
1984,1,603,7,1,8
1984,1,110,2,4,5
1984,1,217,3,5,6
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,110,3,4,6
1984,1,45,2,4,13
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,0,185,1,3,5
1984,1,45,9,3,13
1984,1,45,3,4,13
1984,1,61,2,4,5
1984,1,61,2,4,5
1984,1,61,2,4,5
1984,1,61,2,4,5
1984,1,61,2,14,5
1984,1,110,3,4,6
1984,1,61,3,21,6
1984,1,61,3,21,6
1984,1,61,3,21,6
1984,1,61,3,21,6
1984,1,213,9,14,13
1984,1,45,2,4,5
1984,1,61,2,4,5
1984,1,92,7,15,8
1984,1,92,7,15,8
1984,1,92,7,15,8
1984,1,110,2,4,5
1984,1,110,3,4,6
1984,1,92,3,3,6
1984,0,92,3,15,6
1984,1,155,3,14,6
1984,1,155,3,4,6
1984,1,603,2,4,5
1984,1,61,2,4,5
1984,1,155,3,4,6
1984,0,83,1,2,5
1984,0,83,1,8,13
1984,1,217,3,7,6
1984,1,97,7,14,8
1984,1,110,3,4,6
1984,0,61,1,2,5
1984,1,110,3,4,5
1984,1,110,3,4,6
1984,0,185,1,2,5
1984,1,8,6,1,13
1984,1,183,3,21,6
1984,1,183,3,21,6
1984,0,83,6,8,13
1984,1,45,2,19,13
1984,1,45,2,19,13
1984,0,45,3,3,6
1984,1,61,2,4,5
1984,1,155,2,3,5
1984,1,110,3,4,6
1984,1,145,2,11,5
1984,1,145,2,11,5
1984,1,159,1,2,6
1984,1,97,7,1,8
1984,1,45,9,2,13
1984,1,83,9,4,13
1984,1,110,2,4,5
1984,1,110,3,17,6
1984,1,145,2,4,5
1984,1,145,3,11,6
1984,0,69,1,17,5
1984,0,94,1,1,5
1984,1,45,9,3,13
1984,1,362,7,14,8
1984,1,92,2,14,5
1984,1,92,2,14,5
1984,1,97,2,15,5
1984,1,110,2,4,5
1984,0,45,6,1,13
1984,0,45,6,1,13
1984,0,45,1,2,5
1984,0,83,1,3,13
1984,1,83,2,4,5
1984,1,110,2,4,5
1984,1,110,2,4,5
1984,1,61,3,19,6
1984,1,159,7,1,8
1984,1,159,3,14,6
1984,1,97,3,1,6
1984,0,137,1,2,6
1984,1,110,3,4,6
1984,1,159,9,4,13
1984,1,217,7,5,8
1984,1,183,3,21,6
1984,1,43,3,14,6
1984,1,43,3,14,6
1984,1,43,3,11,6
1984,1,43,3,8,13
1984,1,43,3,1,6
1984,1,43,3,12,6
1984,1,43,3,19,6
1984,1,43,3,19,6
1984,1,43,3,8,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,92,3,15,6
1984,1,110,3,14,6
1984,1,45,3,19,5
1984,1,183,3,3,6
1984,1,83,3,4,6
1984,0,45,1,14,13
1984,0,45,1,14,13
1984,0,159,1,1,5
1984,0,159,1,1,5
1984,1,159,2,4,5
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,19,6
1984,1,43,3,19,6
1984,1,43,3,19,6
1984,1,43,3,19,6
1984,0,43,3,14,6
1984,1,83,3,4,6
1984,0,61,6,4,13
1984,0,69,1,19,13
1984,0,185,1,3,5
1984,1,110,3,7,6
1984,1,159,2,4,5
1984,1,159,2,4,5
1984,1,45,2,19,8
1984,1,110,3,7,6
1984,0,45,1,14,13
1984,0,45,1,3,5
1984,0,45,1,3,5
1984,0,45,1,3,5
1984,0,45,1,3,5
1984,0,45,1,3,5
1984,0,603,1,4,6
1984,0,603,1,4,6
1984,0,45,1,2,5
1984,1,61,2,19,5
1984,1,61,7,1,11
1984,1,61,7,1,11
1984,1,61,7,1,11
1984,1,45,3,2,6
1984,1,45,3,2,6
1984,1,43,3,14,6
1984,0,186,1,14,5
1984,1,145,2,14,5
1984,1,159,2,3,5
1984,1,603,3,14,6
1984,1,26,1,7,6
1984,1,43,7,15,8
1984,1,61,3,16,6
1984,1,61,3,21,6
1984,1,97,3,1,6
1984,1,110,3,4,6
1984,1,110,3,7,6
1984,1,43,9,10,13
1984,1,61,2,4,5
1984,1,61,2,4,5
1984,1,155,2,12,5
1984,1,155,2,19,5
1984,1,159,3,3,13
1984,1,159,9,4,13
1984,1,217,7,5,8
1984,0,110,1,4,13
1984,0,186,1,14,5
1984,0,186,1,14,5
1984,1,45,2,14,5
1984,1,61,2,4,5
1984,1,145,2,4,5
1984,1,110,3,2,6
1984,1,110,3,4,6
1984,0,603,1,3,5
1984,1,61,2,2,5
1984,1,61,2,1,5
1984,1,145,2,14,5
1984,1,43,2,3,5
1984,1,61,2,12,5
1984,1,43,3,10,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,19,6
1984,1,59,3,21,6
1984,1,97,3,19,6
1984,0,110,6,10,13
1984,0,83,1,14,13
1984,1,83,2,4,5
1984,1,83,7,1,5
1984,1,83,7,1,5
1984,0,43,5,10,5
1984,0,603,1,4,5
1984,1,145,7,4,5
1984,1,159,3,3,6
1984,1,603,3,1,6
1984,1,43,7,21,9
1984,1,43,7,21,9
1984,1,43,7,21,9
1984,1,43,7,21,9
1984,1,603,2,4,5
1984,1,110,3,7,6
1984,0,603,3,1,6
1984,1,603,3,1,6
1984,1,603,3,10,6
1984,1,603,3,1,6
1984,1,42,3,6,6
1984,0,603,3,1,6
1984,1,603,3,4,6
1984,1,603,3,1,6
1984,1,603,2,4,5
1984,1,603,2,3,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,45,2,2,8
1984,1,205,3,4,6
1984,1,603,3,14,6
1984,1,603,3,14,6
1984,1,183,3,1,6
1984,1,78,3,1,6
1984,0,155,3,4,6
1984,0,603,3,4,6
1984,1,45,7,2,8
1984,1,145,3,21,6
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,45,2,3,13
1984,1,183,3,1,6
1984,1,145,3,21,6
1984,1,603,3,1,6
1984,0,43,1,3,5
1984,1,45,9,14,13
1984,1,145,2,4,5
1984,1,183,9,3,13
1984,1,110,3,4,6
1984,0,78,1,7,5
1984,0,603,1,4,5
1984,0,159,1,14,5
1984,1,45,3,2,6
1984,1,145,3,11,6
1984,1,110,3,4,6
1984,0,110,3,3,6
1984,1,110,3,4,6
1984,0,83,1,1,5
1984,0,61,1,2,5
1984,0,61,1,4,5
1984,1,45,5,1,13
1984,1,45,2,3,5
1984,1,61,2,4,5
1984,1,145,2,4,5
1984,1,45,2,14,5
1984,0,603,1,2,5
1984,1,217,3,15,6
1984,1,159,3,14,6
1984,1,159,3,1,6
1984,1,603,7,1,8
1984,1,110,3,4,6
1984,1,61,2,4,5
1984,1,61,2,14,5
1984,1,92,9,4,13
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,159,2,1,5
1984,1,159,9,14,13
1984,1,159,3,21,6
1984,1,159,3,3,6
1984,1,110,3,4,6
1984,0,110,6,7,13
1984,1,43,7,1,13
1984,1,45,2,19,5
1984,1,61,2,4,5
1984,1,61,2,14,5
1984,1,61,2,14,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,217,7,1,5
1984,1,43,3,14,6
1984,1,43,3,8,6
1984,1,43,9,21,13
1984,1,43,9,21,13
1984,1,43,9,21,13
1984,1,43,9,21,13
1984,1,43,3,21,13
1984,0,45,1,14,13
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,45,2,3,5
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,14,6
1984,1,43,3,14,6
1984,1,43,3,14,6
1984,1,43,3,1,6
1984,1,43,3,1,6
1984,1,43,3,14,6
1984,1,43,3,14,6
1984,1,43,3,14,6
1984,1,43,3,14,6
1984,1,43,3,14,6
1984,1,43,3,21,6
1984,1,43,3,1,6
1984,1,43,3,14,6
1984,1,110,3,4,6
1984,0,45,1,14,13
1984,0,45,1,14,13
1984,1,43,2,1,5
1984,1,45,2,3,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,43,3,1,6
1984,1,43,3,21,6
1984,1,110,3,4,6
1984,0,69,1,14,6
1984,0,603,1,4,5
1984,1,45,9,4,13
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,217,3,1,6
1984,1,110,3,14,6
1984,0,43,1,2,6
1984,0,45,1,14,13
1984,0,45,1,14,13
1984,1,43,6,10,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,0,45,1,14,13
1984,1,45,2,14,5
1984,1,145,3,11,6
1984,1,159,3,1,6
1984,1,83,3,4,6
1984,1,159,3,19,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,61,3,4,6
1984,1,145,3,19,6
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,603,3,1,6
1984,1,110,3,7,6
1984,1,185,2,3,5
1984,1,159,3,1,6
1984,1,159,3,1,6
1984,1,92,3,19,6
1984,1,185,2,14,5
1984,0,92,1,15,5
1984,1,61,3,4,6
1984,1,145,2,14,5
1984,1,102,3,1,6
1984,0,45,1,3,5
1984,0,45,1,14,5
1984,1,145,2,14,5
1984,1,145,7,4,5
1984,1,145,7,4,5
1984,1,43,7,19,8
1984,1,159,9,2,13
1984,0,92,1,14,13
1984,1,603,2,3,5
1984,1,110,2,4,5
1984,1,145,2,4,5
1984,1,159,1,2,5
1984,0,217,4,6,6
1984,1,159,7,19,8
1984,1,159,3,21,6
1984,1,43,3,19,6
1984,1,43,3,19,6
1984,1,43,3,19,6
1984,1,88,3,7,6
1984,1,95,3,7,6
1984,1,603,7,1,8
1984,1,110,3,4,6
1984,1,185,3,1,6
1984,0,69,1,7,5
1984,0,186,1,3,5
1984,1,61,2,14,5
1984,1,61,2,4,5
1984,1,145,2,4,5
1984,1,59,2,4,5
1984,1,88,3,4,6
1984,1,88,3,2,6
1984,1,88,3,3,6
1984,1,88,3,3,6
1984,0,93,6,14,13
1984,1,217,7,5,8
1984,1,604,3,2,6
1984,0,604,3,16,6
1984,1,110,3,14,6
1984,1,110,3,1,6
1984,1,110,3,1,6
1984,0,160,1,4,13
1984,0,45,1,14,13
1984,0,94,1,7,6
1984,0,110,1,7,5
1984,0,186,1,3,13
1984,1,145,7,1,5
1984,1,604,3,10,6
1984,1,603,3,4,6
1984,1,144,3,14,6
1984,1,92,3,3,6
1984,1,145,3,11,6
1984,1,110,3,8,6
1984,1,186,9,3,13
1984,0,78,1,7,5
1984,0,92,1,2,5
1984,0,92,1,1,5
1984,0,94,1,7,5
1984,0,94,1,7,5
1984,0,110,1,4,5
1984,1,110,3,4,5
1984,1,145,3,11,5
1984,1,145,3,4,5
1984,0,159,6,14,13
1984,0,217,4,6,13
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,155,3,14,6
1984,1,145,3,11,6
1984,1,145,3,11,6
1984,0,45,6,10,13
1984,0,45,1,1,13
1984,0,159,1,20,5
1984,0,159,1,1,5
1984,0,159,1,3,5
1984,1,43,9,3,13
1984,0,186,1,2,5
1984,1,145,3,11,6
1984,0,92,1,14,5
1984,0,92,1,14,13
1984,0,92,2,21,5
1984,1,145,2,4,5
1984,1,43,3,3,6
1984,0,61,1,10,5
1984,1,186,3,4,6
1984,1,162,3,2,6
1984,1,139,3,14,6
1984,0,45,1,14,5
1984,0,160,1,2,5
1984,0,186,1,4,13
1984,0,186,1,3,13
1984,0,186,1,2,13
1984,1,137,7,21,11
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,69,3,15,6
1984,1,92,3,15,6
1984,1,145,3,21,6
1984,1,145,3,11,6
1984,1,185,3,1,6
1984,0,98,1,2,5
1984,0,185,1,3,5
1984,1,45,2,14,5
1984,1,145,3,9,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,159,2,4,5
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,1,43,3,21,6
1984,0,92,1,2,13
1984,0,185,1,3,5
1984,1,45,2,14,5
1984,1,97,3,14,5
1984,1,145,2,4,5
1984,1,145,2,4,5
1984,1,159,2,4,5
1984,1,159,2,14,5
1984,1,159,1,2,5
1984,1,45,3,4,6
1984,1,603,3,1,6
1984,0,603,3,1,6
1984,0,78,1,4,5
1984,0,92,1,2,5
1984,1,145,2,4,5
1984,1,183,3,2,6
1984,1,61,7,1,8
1984,1,61,7,1,8
1984,1,61,7,1,8
1984,1,69,3,3,6
1984,1,69,3,2,6
1984,1,92,3,14,6
1984,1,127,3,3,6
1984,1,101,3,1,6
1984,1,145,2,4,5
1984,1,45,3,14,5
1984,1,217,3,1,6
